,underlying_symbol_y,settle_price_m,delisted_date_x,settle_price_sm,delisted_date_y,date,price_div_log,date_minus,factor
CZCE.FG,CZCE.FG,1312.0,2019-05-17 00:00:00+08:00,1305.0,2019-09-16 00:00:00+08:00,2019-01-07,0.005349649747240479,122.0,0.016005099653629302
CZCE.JR,CZCE.JR,2863.0,2019-07-12 00:00:00+08:00,2787.0,2019-01-15 00:00:00+08:00,2019-01-07,0.026904277616166917,178.0,0.055168883875847896
CZCE.LR,CZCE.LR,2635.0,2019-03-14 00:00:00+08:00,2658.0,2019-11-14 00:00:00+08:00,2019-01-07,-0.00869077829772792,245.0,-0.012947486035390574
CZCE.MA,CZCE.MA,2476.0,2019-05-17 00:00:00+08:00,2503.0,2019-09-16 00:00:00+08:00,2019-01-07,-0.010845657627287538,122.0,-0.03244807404885206
CZCE.OI,CZCE.OI,6548.0,2019-05-17 00:00:00+08:00,6719.0,2019-09-16 00:00:00+08:00,2019-01-07,-0.025779674429124495,122.0,-0.07712771448057738
CZCE.PM,CZCE.PM,2286.0,2019-05-17 00:00:00+08:00,2216.0,2019-01-15 00:00:00+08:00,2019-01-07,0.031099796487581544,122.0,0.09304447309809233
CZCE.RI,CZCE.RI,2430.0,2019-09-16 00:00:00+08:00,2198.0,2019-01-15 00:00:00+08:00,2019-01-07,0.10034340137102747,244.0,0.1501038586082993
CZCE.RM,CZCE.RM,2181.0,2019-05-17 00:00:00+08:00,2202.0,2019-09-16 00:00:00+08:00,2019-01-07,-0.009582551080996189,122.0,-0.028669107742324663
CZCE.RS,CZCE.RS,5411.0,2019-09-16 00:00:00+08:00,5399.0,2019-08-14 00:00:00+08:00,2019-01-07,0.0022201674244483214,33.0,0.02455639727041325
CZCE.SF,CZCE.SF,5782.0,2019-05-17 00:00:00+08:00,5756.0,2019-01-15 00:00:00+08:00,2019-01-07,0.004506854569032897,122.0,0.013483622276204981
CZCE.SM,CZCE.SM,7378.0,2019-05-17 00:00:00+08:00,8014.0,2019-01-15 00:00:00+08:00,2019-01-07,-0.08268741303946897,122.0,-0.24738447343775552
CZCE.SR,CZCE.SR,4732.0,2019-05-17 00:00:00+08:00,4765.0,2019-09-16 00:00:00+08:00,2019-01-07,-0.006949590990025086,122.0,-0.02079180910950128
CZCE.TA,CZCE.TA,5836.0,2019-05-17 00:00:00+08:00,5924.0,2019-03-14 00:00:00+08:00,2019-01-07,-0.014966265745013188,64.0,-0.08535448432702833
CZCE.WH,CZCE.WH,2435.0,2019-05-17 00:00:00+08:00,2423.0,2019-09-16 00:00:00+08:00,2019-01-07,0.004940314700164419,122.0,0.014780449717705023
CZCE.ZC,CZCE.ZC,566.6,2019-05-10 00:00:00+08:00,574.2,2019-07-05 00:00:00+08:00,2019-01-07,-0.013324180290547485,56.0,-0.08684510367946129
DCE.A,DCE.A,3429.0,2019-05-17 00:00:00+08:00,3486.0,2019-09-16 00:00:00+08:00,2019-01-07,-0.01648627361704591,122.0,-0.04932368746083408
DCE.B,DCE.B,2978.0,2019-05-17 00:00:00+08:00,3048.0,2019-09-16 00:00:00+08:00,2019-01-07,-0.023233703562582593,122.0,-0.06951067049461185
DCE.BB,DCE.BB,135.35,2019-03-14 00:00:00+08:00,139.45,2019-02-21 00:00:00+08:00,2019-01-07,-0.029842098013187716,21.0,-0.5186840845149293
DCE.C,DCE.C,1853.0,2019-05-17 00:00:00+08:00,1886.0,2019-09-16 00:00:00+08:00,2019-01-07,-0.017652236908042997,122.0,-0.05281202025766962
DCE.CS,DCE.CS,2318.0,2019-05-17 00:00:00+08:00,2342.0,2019-09-16 00:00:00+08:00,2019-01-07,-0.010300520257965655,122.0,-0.03081713027997921
DCE.EG,DCE.EG,5155.0,2019-06-25 00:00:00+08:00,5114.0,2019-09-25 00:00:00+08:00,2019-01-07,0.007985240599928405,92.0,0.03168057411928117
DCE.FB,DCE.FB,75.3,2019-03-14 00:00:00+08:00,75.65,2019-02-21 00:00:00+08:00,2019-01-07,-0.0046373054285171475,21.0,-0.08060078482898851
DCE.I,DCE.I,509.5,2019-05-17 00:00:00+08:00,534.5,2019-03-14 00:00:00+08:00,2019-01-07,-0.04790187780232036,64.0,-0.2731903968413583
DCE.J,DCE.J,1953.0,2019-05-17 00:00:00+08:00,1851.5,2019-09-16 00:00:00+08:00,2019-01-07,0.05337053052301163,122.0,0.15967412820409219
DCE.JD,DCE.JD,3451.0,2019-05-28 00:00:00+08:00,3954.0,2019-09-25 00:00:00+08:00,2019-01-07,-0.1360636806325588,120.0,-0.413860361924033
DCE.JM,DCE.JM,1188.0,2019-05-17 00:00:00+08:00,1269.5,2019-09-16 00:00:00+08:00,2019-01-07,-0.06635190122214284,122.0,-0.19851183562362407
DCE.L,DCE.L,8645.0,2019-05-17 00:00:00+08:00,8390.0,2019-09-16 00:00:00+08:00,2019-01-07,0.029940598656138937,122.0,0.0895763812253337
DCE.M,DCE.M,2698.0,2019-05-17 00:00:00+08:00,2724.0,2019-09-16 00:00:00+08:00,2019-01-07,-0.009590630501701758,122.0,-0.028693279779681488
DCE.P,DCE.P,4630.0,2019-05-17 00:00:00+08:00,4690.0,2019-09-16 00:00:00+08:00,2019-01-07,-0.01287571436004528,122.0,-0.03852160443784038
DCE.PP,DCE.PP,8729.0,2019-05-17 00:00:00+08:00,8415.0,2019-09-16 00:00:00+08:00,2019-01-07,0.03663498811044348,122.0,0.10960467754353992
DCE.V,DCE.V,6415.0,2019-05-17 00:00:00+08:00,6350.0,2019-09-16 00:00:00+08:00,2019-01-07,0.01018418516299941,122.0,0.030469078561432657
DCE.Y,DCE.Y,5528.0,2019-05-17 00:00:00+08:00,5598.0,2019-09-16 00:00:00+08:00,2019-01-07,-0.012583304627893,122.0,-0.03764677204246676
INE.SC,INE.SC,405.9,2019-02-28 00:00:00+08:00,406.9,2019-03-29 00:00:00+08:00,2019-01-07,-0.0024606311627921856,29.0,-0.030970012911005096
SHFE.AG,SHFE.AG,3767.0,2019-06-17 00:00:00+08:00,3835.0,2019-12-16 00:00:00+08:00,2019-01-07,-0.017890506109315453,182.0,-0.035879311702748024
SHFE.AL,SHFE.AL,13475.0,2019-03-15 00:00:00+08:00,13430.0,2019-02-15 00:00:00+08:00,2019-01-07,0.0033451062599146107,28.0,0.04360584945960117
SHFE.AU,SHFE.AU,288.45,2019-06-17 00:00:00+08:00,287.35,2019-04-15 00:00:00+08:00,2019-01-07,0.003820775749147738,63.0,0.0221362404514115
SHFE.BU,SHFE.BU,2764.0,2019-06-17 00:00:00+08:00,2736.0,2019-12-16 00:00:00+08:00,2019-01-07,0.010181906145119502,182.0,0.020419756829497905
SHFE.CU,SHFE.CU,47290.0,2019-03-15 00:00:00+08:00,47310.0,2019-02-15 00:00:00+08:00,2019-01-07,-0.0004228329872722536,28.0,-0.005511930012656163
SHFE.FU,SHFE.FU,2518.0,2019-04-30 00:00:00+08:00,2437.0,2019-08-30 00:00:00+08:00,2019-01-07,0.03269716097908623,122.0,0.09782347342103667
SHFE.HC,SHFE.HC,3382.0,2019-05-15 00:00:00+08:00,3202.0,2019-10-15 00:00:00+08:00,2019-01-07,0.05469163590186556,153.0,0.13047351048484265
SHFE.NI,SHFE.NI,90660.0,2019-05-15 00:00:00+08:00,90700.0,2019-03-15 00:00:00+08:00,2019-01-07,-0.00044111160838773445,61.0,-0.002639438312483985
SHFE.PB,SHFE.PB,17635.0,2019-02-15 00:00:00+08:00,17435.0,2019-03-15 00:00:00+08:00,2019-01-07,0.011405883560400846,28.0,0.14868383926951104
SHFE.RB,SHFE.RB,3498.0,2019-05-15 00:00:00+08:00,3266.0,2019-10-15 00:00:00+08:00,2019-01-07,0.06862538204813699,153.0,0.16371414671614382
SHFE.RU,SHFE.RU,11755.0,2019-05-15 00:00:00+08:00,12035.0,2019-09-16 00:00:00+08:00,2019-01-07,-0.02354038924300244,124.0,-0.06929227478787009
SHFE.SN,SHFE.SN,144790.0,2019-05-15 00:00:00+08:00,142850.0,2019-01-15 00:00:00+08:00,2019-01-07,0.013489288116548197,120.0,0.04102991802116743
SHFE.SP,SHFE.SP,5154.0,2019-06-17 00:00:00+08:00,5020.0,2019-09-16 00:00:00+08:00,2019-01-07,0.026343178526535598,91.0,0.10566219958445597
SHFE.WR,SHFE.WR,3627.0,2019-05-15 00:00:00+08:00,3441.0,2019-07-15 00:00:00+08:00,2019-01-07,0.05264373348542188,61.0,0.3149993888881801
SHFE.ZN,SHFE.ZN,20200.0,2019-03-15 00:00:00+08:00,20470.0,2019-02-15 00:00:00+08:00,2019-01-07,-0.013277795266039113,28.0,-0.17308554543229557
CZCE.AP,CZCE.AP,10690.0,2019-05-17 00:00:00+08:00,7822.0,2019-10-21 00:00:00+08:00,2019-01-08,0.3123684487036314,157.0,0.7262069030371048
CZCE.CF,CZCE.CF,15025.0,2019-05-17 00:00:00+08:00,15440.0,2019-09-16 00:00:00+08:00,2019-01-08,-0.027246064175358818,122.0,-0.08151486413119646
CZCE.CY,CZCE.CY,24240.0,2019-05-17 00:00:00+08:00,22675.0,2019-01-15 00:00:00+08:00,2019-01-08,0.06674116519991348,122.0,0.1996764368685936
CZCE.FG,CZCE.FG,1312.0,2019-05-17 00:00:00+08:00,1301.0,2019-09-16 00:00:00+08:00,2019-01-08,0.008419490991529156,122.0,0.025189460753345425
CZCE.JR,CZCE.JR,2868.0,2019-07-12 00:00:00+08:00,3016.0,2019-05-17 00:00:00+08:00,2019-01-08,-0.050316527408335775,56.0,-0.32795593757218855
CZCE.LR,CZCE.LR,2641.0,2019-03-14 00:00:00+08:00,2658.0,2019-11-14 00:00:00+08:00,2019-01-08,-0.006416326976058438,245.0,-0.009559017739842163
CZCE.MA,CZCE.MA,2467.0,2019-05-17 00:00:00+08:00,2494.0,2019-09-16 00:00:00+08:00,2019-01-08,-0.010885009710625096,122.0,-0.03256580774080459
CZCE.OI,CZCE.OI,6542.0,2019-05-17 00:00:00+08:00,6710.0,2019-09-16 00:00:00+08:00,2019-01-08,-0.025356021867398312,122.0,-0.0758602293573802
CZCE.PM,CZCE.PM,2285.0,2019-05-17 00:00:00+08:00,2216.0,2019-01-15 00:00:00+08:00,2019-01-08,0.030662255461130643,122.0,0.09173543642059578
CZCE.RI,CZCE.RI,2430.0,2019-09-16 00:00:00+08:00,2310.0,2019-05-17 00:00:00+08:00,2019-01-08,0.050643732818754936,122.0,0.15151608589217666
CZCE.RM,CZCE.RM,2172.0,2019-05-17 00:00:00+08:00,2198.0,2019-09-16 00:00:00+08:00,2019-01-08,-0.01189945390974066,122.0,-0.03560082522176509
CZCE.RS,CZCE.RS,5411.0,2019-09-16 00:00:00+08:00,5399.0,2019-08-14 00:00:00+08:00,2019-01-08,0.0022201674244483214,33.0,0.02455639727041325
CZCE.SF,CZCE.SF,5794.0,2019-05-17 00:00:00+08:00,5748.0,2019-01-15 00:00:00+08:00,2019-01-08,0.007970931130380172,122.0,0.023847457890071828
CZCE.SM,CZCE.SM,7376.0,2019-05-17 00:00:00+08:00,7982.0,2019-01-15 00:00:00+08:00,2019-01-08,-0.07895752037224943,122.0,-0.23622536832681182
CZCE.SR,CZCE.SR,4764.0,2019-05-17 00:00:00+08:00,4791.0,2019-09-16 00:00:00+08:00,2019-01-08,-0.005651506407931439,122.0,-0.016908195400778488
CZCE.TA,CZCE.TA,5892.0,2019-05-17 00:00:00+08:00,5986.0,2019-03-14 00:00:00+08:00,2019-01-08,-0.015827910830123318,64.0,-0.09026855395304705
CZCE.WH,CZCE.WH,2479.0,2019-05-17 00:00:00+08:00,2427.0,2019-09-16 00:00:00+08:00,2019-01-08,0.021199326308589214,122.0,0.0634242139560251
CZCE.ZC,CZCE.ZC,565.8,2019-05-10 00:00:00+08:00,574.8,2019-07-05 00:00:00+08:00,2019-01-08,-0.015781495337403036,56.0,-0.10286153210985907
DCE.A,DCE.A,3434.0,2019-05-17 00:00:00+08:00,3493.0,2019-09-16 00:00:00+08:00,2019-01-08,-0.017035203349411113,122.0,-0.05096597723389391
DCE.B,DCE.B,2978.0,2019-05-17 00:00:00+08:00,3058.0,2019-09-16 00:00:00+08:00,2019-01-08,-0.026509173245053304,122.0,-0.0793102314298726
DCE.BB,DCE.BB,140.1,2019-03-14 00:00:00+08:00,137.05,2019-12-13 00:00:00+08:00,2019-01-08,0.022010630594166383,274.0,0.029320730536024565
DCE.C,DCE.C,1841.0,2019-05-17 00:00:00+08:00,1875.0,2019-09-16 00:00:00+08:00,2019-01-08,-0.018299757171433336,122.0,-0.0547492735046981
DCE.CS,DCE.CS,2300.0,2019-05-17 00:00:00+08:00,2324.0,2019-09-16 00:00:00+08:00,2019-01-08,-0.010380716054560741,122.0,-0.03105706032716943
DCE.EG,DCE.EG,5100.0,2019-06-25 00:00:00+08:00,5072.0,2019-09-25 00:00:00+08:00,2019-01-08,0.005505322595355254,92.0,0.021841768992442036
DCE.FB,DCE.FB,73.5,2019-03-14 00:00:00+08:00,73.35,2019-02-21 00:00:00+08:00,2019-01-08,0.002042901629800331,21.0,0.03550757594652956
DCE.I,DCE.I,512.5,2019-05-17 00:00:00+08:00,537.0,2019-03-14 00:00:00+08:00,2019-01-08,-0.04669738349630148,64.0,-0.26632101525234436
DCE.J,DCE.J,1953.0,2019-05-17 00:00:00+08:00,1852.5,2019-09-16 00:00:00+08:00,2019-01-08,0.0528305737064369,122.0,0.15805868362991365
DCE.JD,DCE.JD,3509.0,2019-05-28 00:00:00+08:00,3987.0,2019-09-25 00:00:00+08:00,2019-01-08,-0.12770797179813986,120.0,-0.38844508088600876
DCE.JM,DCE.JM,1186.5,2019-05-17 00:00:00+08:00,1270.0,2019-09-16 00:00:00+08:00,2019-01-08,-0.06800910357681872,122.0,-0.2034698590617937
DCE.L,DCE.L,8625.0,2019-05-17 00:00:00+08:00,8370.0,2019-09-16 00:00:00+08:00,2019-01-08,0.030011078416039404,122.0,0.0897872428020851
DCE.M,DCE.M,2688.0,2019-05-17 00:00:00+08:00,2717.0,2019-09-16 00:00:00+08:00,2019-01-08,-0.010730907783307608,122.0,-0.03210476508940391
DCE.P,DCE.P,4652.0,2019-05-17 00:00:00+08:00,4698.0,2019-09-16 00:00:00+08:00,2019-01-08,-0.009839651580303017,122.0,-0.02943830185910329
DCE.PP,DCE.PP,8669.0,2019-05-17 00:00:00+08:00,8353.0,2019-09-16 00:00:00+08:00,2019-01-08,0.03713268811273414,122.0,0.1110936980421964
DCE.V,DCE.V,6420.0,2019-05-17 00:00:00+08:00,6350.0,2019-09-16 00:00:00+08:00,2019-01-08,0.010963304797269594,122.0,0.0328000512377328
DCE.Y,DCE.Y,5558.0,2019-05-17 00:00:00+08:00,5612.0,2019-09-16 00:00:00+08:00,2019-01-08,-0.009668830919902562,122.0,-0.028927240047249468
INE.SC,INE.SC,409.1,2019-02-28 00:00:00+08:00,410.3,2019-03-29 00:00:00+08:00,2019-01-08,-0.002928974512787441,29.0,-0.03686467921266952
SHFE.AG,SHFE.AG,3756.0,2019-06-17 00:00:00+08:00,3820.0,2019-12-16 00:00:00+08:00,2019-01-08,-0.01689586127246738,182.0,-0.03388455694753073
SHFE.AL,SHFE.AL,13430.0,2019-03-15 00:00:00+08:00,13395.0,2019-02-15 00:00:00+08:00,2019-01-08,0.0026095075385740734,28.0,0.03401679469926917
SHFE.AU,SHFE.AU,288.1,2019-06-17 00:00:00+08:00,287.15,2019-04-15 00:00:00+08:00,2019-01-08,0.003302914780177351,63.0,0.019135934837535448
SHFE.BU,SHFE.BU,2760.0,2019-06-17 00:00:00+08:00,2738.0,2019-12-16 00:00:00+08:00,2019-01-08,0.00800295286280143,182.0,0.01604987799407979
SHFE.CU,SHFE.CU,47360.0,2019-03-15 00:00:00+08:00,47360.0,2019-02-15 00:00:00+08:00,2019-01-08,0.0,28.0,0.0
SHFE.FU,SHFE.FU,2525.0,2019-04-30 00:00:00+08:00,2434.0,2019-08-30 00:00:00+08:00,2019-01-08,0.03670506816198768,122.0,0.10981434327152052
SHFE.HC,SHFE.HC,3399.0,2019-05-15 00:00:00+08:00,3221.0,2019-10-15 00:00:00+08:00,2019-01-08,0.053789400364917105,153.0,0.12832111851761271
SHFE.NI,SHFE.NI,90740.0,2019-05-15 00:00:00+08:00,90750.0,2019-03-15 00:00:00+08:00,2019-01-08,-0.00011019890914236113,61.0,-0.0006593869153600296
SHFE.PB,SHFE.PB,17490.0,2019-02-15 00:00:00+08:00,17320.0,2019-03-15 00:00:00+08:00,2019-01-08,0.00976738589622166,28.0,0.12732485186146092
SHFE.RB,SHFE.RB,3503.0,2019-05-15 00:00:00+08:00,3280.0,2019-10-15 00:00:00+08:00,2019-01-08,0.0657763218192973,153.0,0.15691736904603604
SHFE.RU,SHFE.RU,11675.0,2019-05-15 00:00:00+08:00,11950.0,2019-09-16 00:00:00+08:00,2019-01-08,-0.023281474822558643,124.0,-0.06853014766317665
SHFE.SN,SHFE.SN,145280.0,2019-05-15 00:00:00+08:00,143510.0,2019-01-15 00:00:00+08:00,2019-01-08,0.012258195670142675,120.0,0.03728534516335064
SHFE.SP,SHFE.SP,5162.0,2019-06-17 00:00:00+08:00,5028.0,2019-09-16 00:00:00+08:00,2019-01-08,0.026301810568421187,91.0,0.10549627315905202
SHFE.WR,SHFE.WR,3624.0,2019-05-15 00:00:00+08:00,3400.0,2019-07-15 00:00:00+08:00,2019-01-08,0.06380295655861722,61.0,0.381771789244185
SHFE.ZN,SHFE.ZN,20310.0,2019-03-15 00:00:00+08:00,20570.0,2019-02-15 00:00:00+08:00,2019-01-08,-0.012720328072572494,28.0,-0.16581856237460574
CZCE.AP,CZCE.AP,10784.0,2019-05-17 00:00:00+08:00,7859.0,2019-10-21 00:00:00+08:00,2019-01-09,0.3164041822859134,157.0,0.7355893409831744
CZCE.CF,CZCE.CF,15085.0,2019-05-17 00:00:00+08:00,15505.0,2019-09-16 00:00:00+08:00,2019-01-09,-0.027461679941387894,122.0,-0.08215994408693919
CZCE.CY,CZCE.CY,24285.0,2019-05-17 00:00:00+08:00,22715.0,2019-01-15 00:00:00+08:00,2019-01-09,0.06683337658634145,122.0,0.19995231519684123
CZCE.FG,CZCE.FG,1310.0,2019-05-17 00:00:00+08:00,1301.0,2019-09-16 00:00:00+08:00,2019-01-09,0.0068939376826920385,122.0,0.020625305362152412
CZCE.JR,CZCE.JR,2869.0,2019-07-12 00:00:00+08:00,2793.0,2019-01-15 00:00:00+08:00,2019-01-09,0.026847250036188056,178.0,0.055051945298924945
CZCE.LR,CZCE.LR,2647.0,2019-03-14 00:00:00+08:00,2658.0,2019-11-14 00:00:00+08:00,2019-01-09,-0.00414703704608942,245.0,-0.006178238864582197
CZCE.MA,CZCE.MA,2486.0,2019-05-17 00:00:00+08:00,2509.0,2019-09-16 00:00:00+08:00,2019-01-09,-0.009209274295765856,122.0,-0.02755233703241424
CZCE.OI,CZCE.OI,6550.0,2019-05-17 00:00:00+08:00,6720.0,2019-09-16 00:00:00+08:00,2019-01-09,-0.025623104887897645,122.0,-0.07665928921379213
CZCE.PM,CZCE.PM,2295.0,2019-05-17 00:00:00+08:00,2284.0,2019-07-12 00:00:00+08:00,2019-01-09,0.00480455171874472,56.0,0.031315381738246835
CZCE.RI,CZCE.RI,2430.0,2019-09-16 00:00:00+08:00,2198.0,2019-01-15 00:00:00+08:00,2019-01-09,0.10034340137102747,244.0,0.1501038586082993
CZCE.RM,CZCE.RM,2176.0,2019-05-17 00:00:00+08:00,2199.0,2019-09-16 00:00:00+08:00,2019-01-09,-0.010514382578927922,122.0,-0.03145696427302206
CZCE.RS,CZCE.RS,5411.0,2019-09-16 00:00:00+08:00,5399.0,2019-08-14 00:00:00+08:00,2019-01-09,0.0022201674244483214,33.0,0.02455639727041325
CZCE.SF,CZCE.SF,5826.0,2019-05-17 00:00:00+08:00,5748.0,2019-09-16 00:00:00+08:00,2019-01-09,0.013478690320464259,122.0,0.04032558989319225
CZCE.SM,CZCE.SM,7384.0,2019-05-17 00:00:00+08:00,8024.0,2019-01-15 00:00:00+08:00,2019-01-09,-0.08312155345908342,122.0,-0.24868333616856927
CZCE.SR,CZCE.SR,4782.0,2019-05-17 00:00:00+08:00,4812.0,2019-09-16 00:00:00+08:00,2019-01-09,-0.006253929076299456,122.0,-0.01871052551515821
CZCE.TA,CZCE.TA,5956.0,2019-05-17 00:00:00+08:00,6050.0,2019-03-14 00:00:00+08:00,2019-01-09,-0.01565915722098756,64.0,-0.08930613102594469
CZCE.WH,CZCE.WH,2444.0,2019-05-17 00:00:00+08:00,2423.0,2019-09-16 00:00:00+08:00,2019-01-09,0.00862959947496013,122.0,0.025818064002954486
CZCE.ZC,CZCE.ZC,563.8,2019-05-10 00:00:00+08:00,571.6,2019-07-05 00:00:00+08:00,2019-01-09,-0.013739867375700274,56.0,-0.08955449271661786
DCE.A,DCE.A,3436.0,2019-05-17 00:00:00+08:00,3489.0,2019-09-16 00:00:00+08:00,2019-01-09,-0.015307158082628173,122.0,-0.04579600573901051
DCE.B,DCE.B,2975.0,2019-05-17 00:00:00+08:00,3060.0,2019-09-16 00:00:00+08:00,2019-01-09,-0.028170876966696335,122.0,-0.08428172207249314
DCE.BB,DCE.BB,136.85,2019-03-14 00:00:00+08:00,139.45,2019-02-21 00:00:00+08:00,2019-01-09,-0.018820678586809792,21.0,-0.32712131829455116
DCE.C,DCE.C,1842.0,2019-05-17 00:00:00+08:00,1880.0,2019-09-16 00:00:00+08:00,2019-01-09,-0.020419839008742738,122.0,-0.061092141296648354
DCE.CS,DCE.CS,2296.0,2019-05-17 00:00:00+08:00,2321.0,2019-09-16 00:00:00+08:00,2019-01-09,-0.010829648834979971,122.0,-0.032400178891538435
DCE.EG,DCE.EG,5153.0,2019-06-25 00:00:00+08:00,5136.0,2019-09-25 00:00:00+08:00,2019-01-09,0.0033045029584272733,92.0,0.01311025630245603
DCE.FB,DCE.FB,74.2,2019-03-14 00:00:00+08:00,73.5,2019-02-21 00:00:00+08:00,2019-01-09,0.009478743954543739,21.0,0.16474959730516497
DCE.I,DCE.I,512.5,2019-05-17 00:00:00+08:00,541.5,2019-03-14 00:00:00+08:00,2019-01-09,-0.055042355428482105,64.0,-0.313913433303062
DCE.J,DCE.J,1961.5,2019-05-17 00:00:00+08:00,1863.0,2019-09-16 00:00:00+08:00,2019-01-09,0.05152139504801881,122.0,0.1541418786272694
DCE.JD,DCE.JD,3503.0,2019-05-28 00:00:00+08:00,3984.0,2019-09-25 00:00:00+08:00,2019-01-09,-0.128666595507002,120.0,-0.3913608946671311
DCE.JM,DCE.JM,1191.0,2019-05-17 00:00:00+08:00,1274.0,2019-09-16 00:00:00+08:00,2019-01-09,-0.06736826677680859,122.0,-0.20155260142241913
DCE.L,DCE.L,8620.0,2019-05-17 00:00:00+08:00,8365.0,2019-09-16 00:00:00+08:00,2019-01-09,0.030028750236814367,122.0,0.08984011341342003
DCE.M,DCE.M,2674.0,2019-05-17 00:00:00+08:00,2706.0,2019-09-16 00:00:00+08:00,2019-01-09,-0.011896051068844875,122.0,-0.035590644591216226
DCE.P,DCE.P,4666.0,2019-05-17 00:00:00+08:00,4704.0,2019-09-16 00:00:00+08:00,2019-01-09,-0.008111036997087621,122.0,-0.024266627081450668
DCE.PP,DCE.PP,8696.0,2019-05-17 00:00:00+08:00,8385.0,2019-09-16 00:00:00+08:00,2019-01-09,0.03641875454373617,122.0,0.10895774924970249
DCE.V,DCE.V,6430.0,2019-05-17 00:00:00+08:00,6345.0,2019-09-16 00:00:00+08:00,2019-01-09,0.013307437083176945,122.0,0.03981323389639004
DCE.Y,DCE.Y,5596.0,2019-05-17 00:00:00+08:00,5638.0,2019-09-16 00:00:00+08:00,2019-01-09,-0.007477335888686044,122.0,-0.022370718027626278
INE.SC,INE.SC,412.2,2019-02-28 00:00:00+08:00,413.6,2019-03-29 00:00:00+08:00,2019-01-09,-0.0033906547378608222,29.0,-0.04267548204548966
SHFE.AG,SHFE.AG,3745.0,2019-06-17 00:00:00+08:00,3801.0,2019-12-16 00:00:00+08:00,2019-01-09,-0.014842573037928852,182.0,-0.0297666986749672
SHFE.AL,SHFE.AL,13410.0,2019-03-15 00:00:00+08:00,13375.0,2019-02-15 00:00:00+08:00,2019-01-09,0.002613404511516942,28.0,0.03406759452513156
SHFE.AU,SHFE.AU,286.75,2019-06-17 00:00:00+08:00,285.7,2019-04-15 00:00:00+08:00,2019-01-09,0.003668446772752685,63.0,0.021253699556424286
SHFE.BU,SHFE.BU,2798.0,2019-06-17 00:00:00+08:00,2770.0,2019-12-16 00:00:00+08:00,2019-01-09,0.010057556044042223,182.0,0.020170373385029736
SHFE.CU,SHFE.CU,47540.0,2019-03-15 00:00:00+08:00,47560.0,2019-02-15 00:00:00+08:00,2019-01-09,-0.0004206098905332097,28.0,-0.0054829503587364836
SHFE.FU,SHFE.FU,2556.0,2019-04-30 00:00:00+08:00,2462.0,2019-08-30 00:00:00+08:00,2019-01-09,0.03746950875302652,122.0,0.11210139913815312
SHFE.HC,SHFE.HC,3424.0,2019-05-15 00:00:00+08:00,3252.0,2019-10-15 00:00:00+08:00,2019-01-09,0.05153926659393146,153.0,0.122953152331928
SHFE.NI,SHFE.NI,91510.0,2019-05-15 00:00:00+08:00,91560.0,2019-03-15 00:00:00+08:00,2019-01-09,-0.0005462391570791795,61.0,-0.003268480202195091
SHFE.PB,SHFE.PB,17535.0,2019-02-15 00:00:00+08:00,17380.0,2019-03-15 00:00:00+08:00,2019-01-09,0.008878763754895413,28.0,0.11574102751917235
SHFE.RB,SHFE.RB,3524.0,2019-05-15 00:00:00+08:00,3314.0,2019-10-15 00:00:00+08:00,2019-01-09,0.061440789069561914,153.0,0.14657443144045817
SHFE.RU,SHFE.RU,11765.0,2019-05-15 00:00:00+08:00,12040.0,2019-09-16 00:00:00+08:00,2019-01-09,-0.0231054177013492,124.0,-0.0680119150080037
SHFE.SN,SHFE.SN,146160.0,2019-05-15 00:00:00+08:00,144440.0,2019-01-15 00:00:00+08:00,2019-01-09,0.01183771566049437,120.0,0.036006385134003706
SHFE.SP,SHFE.SP,5272.0,2019-06-17 00:00:00+08:00,5130.0,2019-09-16 00:00:00+08:00,2019-01-09,0.027304138017527915,91.0,0.10951659754283175
SHFE.WR,SHFE.WR,3662.0,2019-05-15 00:00:00+08:00,3414.0,2019-07-15 00:00:00+08:00,2019-01-09,0.07012482188007002,61.0,0.4195993440364845
SHFE.ZN,SHFE.ZN,20470.0,2019-03-15 00:00:00+08:00,20720.0,2019-02-15 00:00:00+08:00,2019-01-09,-0.012139017718084096,28.0,-0.1582407666821677
CZCE.AP,CZCE.AP,10599.0,2019-05-17 00:00:00+08:00,7834.0,2019-10-21 00:00:00+08:00,2019-01-10,0.3022864218014783,157.0,0.7027677959078954
CZCE.CF,CZCE.CF,15155.0,2019-05-17 00:00:00+08:00,15555.0,2019-09-16 00:00:00+08:00,2019-01-10,-0.026051619839833833,122.0,-0.07794132165196188
CZCE.CY,CZCE.CY,24325.0,2019-05-17 00:00:00+08:00,22750.0,2019-01-15 00:00:00+08:00,2019-01-10,0.06693948267510931,122.0,0.20026976374110572
CZCE.FG,CZCE.FG,1311.0,2019-05-17 00:00:00+08:00,1300.0,2019-09-16 00:00:00+08:00,2019-01-10,0.008425940314071796,122.0,0.025208755857673817
CZCE.JR,CZCE.JR,2870.0,2019-07-12 00:00:00+08:00,2919.0,2019-11-14 00:00:00+08:00,2019-01-10,-0.016929062100447968,125.0,-0.04943286133330807
CZCE.LR,CZCE.LR,2657.0,2019-03-14 00:00:00+08:00,2658.0,2019-11-14 00:00:00+08:00,2019-01-10,-0.00037629351337712855,245.0,-0.0005606005403373548
